StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent_q,attn_1,attn_2,Present_Capability_1,Present_Trust_1,Present_Why,Absent_Capability_1,Absent_Trust_1,Absent_Why,Baseline_Capability_1,Baseline_Trust_1,Baseline_Why,comp_images,AI_Familiarity_1,Visual_Familiarity_1,gender,gender_5_TEXT,age,education,education_8_TEXT,income
2024-02-06 07:37:25,2024-02-06 07:41:54,0,100,269,1,2024-02-06 07:41:55,R_1YFbY5kbMGbB2U1,anonymous,EN,1,1,2,77,77,"The pedestrian is occupied with something and his back is currently to the street. HOWEVER, humans are fickle and unpredictable by nature, so care MUST be taken in case he decides to turn and run into the street without looking.",,,,,,,1,81,85,2,,50,3,,16
2024-02-06 07:40:27,2024-02-06 07:42:23,0,100,116,1,2024-02-06 07:42:24,R_63BbiFmvpg6hRqJ,anonymous,EN,1,1,2,,,,,,,23,61,"It’s not 100% clear what the pedestrian is intending to do, even to a human. ",1,30,39,1,,42,4,,11
2024-02-06 07:40:21,2024-02-06 07:43:12,0,100,171,1,2024-02-06 07:43:13,R_7LH8sOyV9QCCFbe,anonymous,EN,1,1,2,50,0,I cannot accurate determine what a person may do next; I can only assume and see. I don't trust AI to regard for this.,,,,,,,1,11,59,4,,22,4,,11
2024-02-06 07:45:46,2024-02-06 07:47:35,0,100,109,1,2024-02-06 07:47:36,R_3DN8uM9aYjjmS9O,anonymous,EN,1,1,2,,,,21,29,"The person looks like they're going into the road, either to cross or to get into that car (if it's a parked car)",,,,1,57,59,2,,46,4,,12
2024-02-06 07:43:31,2024-02-06 07:48:27,0,100,296,1,2024-02-06 07:48:28,R_1Ltu8u4K4WjO58t,anonymous,EN,1,1,2,,,,8,30,The image is very vague. How can it have any idea what to do?,,,,1,10,0,1,,45,4,,13
2024-02-06 07:46:23,2024-02-06 07:48:47,0,100,143,1,2024-02-06 07:48:47,R_3OHxFQIY1zB1iJz,anonymous,EN,1,1,2,63,44,"It does appear correct that the pedestrian above is not going to cross the road, so the AI is correct here. But I am deeply skeptical that the AI will get this right 100% of the time. (Of course, humans don't get this right 100% of the time either)",,,,,,,1,67,51,2,,38,5,,10
2024-02-06 07:48:15,2024-02-06 07:50:08,0,100,113,1,2024-02-06 07:50:09,R_7gYpbwa4diwP0IM,anonymous,EN,1,1,2,,,,,,,0,0,I don't think the AI is smart enough to know because it just sees a person and assumes they are crossing the street.,1,20,0,2,,44,5,,12
2024-02-06 07:49:02,2024-02-06 07:51:35,0,100,152,1,2024-02-06 07:51:35,R_7Icu6638PC4PlT2,anonymous,EN,1,1,2,,,,0,0,I will never trust AI to do something involving life or death more effectively than a human.,,,,1,80,60,1,,48,4,,9
2024-02-06 07:49:40,2024-02-06 07:51:46,0,100,125,1,2024-02-06 07:51:46,R_3NwdKUDdLoVtuvY,anonymous,EN,1,1,2,,,,,,,71,68,The pedestrian is facing the other way and I assume the camera can pick that up,1,51,18,1,,52,5,,10
2024-02-06 07:44:50,2024-02-06 07:52:00,0,100,430,1,2024-02-06 07:52:01,R_51gylCK6vGdvHmF,anonymous,EN,1,1,2,,,,,,,70,50,I think that it's very clear the pedestrians don't intend to cross the road as they're facing in the opposite direction and looking at a map. However I am unsure how the car will act because I know nothing about it's programming or decision making.,1,60,51,1,,27,4,,13
2024-02-06 07:49:13,2024-02-06 07:54:23,0,100,310,1,2024-02-06 07:54:24,R_1kzwS82U1cNE7ha,anonymous,EN,1,1,2,70,70,"The AI is correct in this instance, it doesn't appear that the pedestrian is intending to cross the road at that moment in time. However, humans do unexpected things, and that person could turn and run across the road at any moment. It is not clear how the AI would react in that situation. ",,,,,,,1,80,60,1,,38,2,,14
2024-02-06 07:55:16,2024-02-06 07:56:53,0,100,97,1,2024-02-06 07:56:54,R_3Y8Wi00bsBvJ2tb,anonymous,EN,1,1,2,,,,,,,76,74,The person is close but not on the crosswalk. Good chance it gets it right,1,83,25,1,,54,4,,10
2024-02-06 08:00:04,2024-02-06 08:03:16,0,100,191,1,2024-02-06 08:03:16,R_1ItnswzAyIT9FtH,anonymous,EN,1,1,2,73,73,im not sure i really trust autonomous vehicles. what if the AI broke down everything would break down and possibly hurt something or someone,,,,,,,1,88,89,2,,67,3,,11
2024-02-06 07:59:56,2024-02-06 08:03:43,0,100,226,1,2024-02-06 08:03:44,R_5MQ25s4VLTxvX0l,anonymous,EN,1,1,2,,,,30,30,"I believe the AI can detect a person in the view, however cannot predict the actions of the pedestrian.",,,,1,30,30,2,,47,3,,11
2024-02-06 08:01:32,2024-02-06 08:04:26,0,100,173,1,2024-02-06 08:04:27,R_1ft2rCP82aRizAZ,anonymous,EN,1,1,2,,,,,,,81,90,I believe the Ai understands that the pedestrians on the side does not intend to walk into the street.,1,82,75,2,,32,3,,12
2024-02-06 07:53:45,2024-02-06 08:05:00,0,100,674,1,2024-02-06 08:05:00,R_5dpkc4XztoWzEOz,anonymous,EN,1,1,2,,,,87,91,I think that it does see the pedestrian and it does understand that the pedestrian is going to cross the street.,,,,1,82,68,1,,45,3,,13
2024-02-06 08:03:34,2024-02-06 08:05:09,0,100,94,1,2024-02-06 08:05:10,R_72mBEHnUQbqp441,anonymous,EN,1,1,2,,,,,,,51,72,"I think regardless of intention, the vehicle should be more careful when near pedestrians",1,29,14,1,,25,4,,13
2024-02-06 07:51:32,2024-02-06 08:06:31,0,100,899,1,2024-02-06 08:06:32,R_3QD9yKli94XfgXV,anonymous,EN,1,1,2,60,60,I used peripheral judgement and I think ai can do that,,,,,,,2,61,71,1,,31,4,,12
2024-02-06 08:04:01,2024-02-06 08:07:33,0,100,211,1,2024-02-06 08:07:34,R_7CfjovJFJKynWpQ,anonymous,EN,1,1,2,83,85,"Assuming AI is operating as it should, I think it would be efficient and safe.",,,,,,,1,75,61,2,,86,2,,12
2024-02-06 08:05:20,2024-02-06 08:09:31,0,100,250,1,2024-02-06 08:09:32,R_1dSA2JtxAJqBPmy,anonymous,EN,1,1,2,,,,50,55,The AI is assuming the person will not cross road.  No technology can predict unpredictable behavior by humans.,,,,1,65,30,2,,52,4,,12
2024-02-06 08:08:45,2024-02-06 08:10:29,0,100,104,1,2024-02-06 08:10:30,R_1kNUsDwHY6EhYJB,anonymous,EN,1,1,2,15,17,I don't trust AI driven cars. Humans are unpredictable and AI doesn't account for that.,,,,,,,1,84,39,2,,52,3,,12
2024-02-06 08:09:24,2024-02-06 08:13:01,0,100,216,1,2024-02-06 08:13:02,R_3vkS75tG8pJA41f,anonymous,EN,1,1,2,,,,71,79,It seems like it can figure out if the pedestrian is in the crosswalk which means they would be walking.,,,,1,93,74,1,,42,4,,10
2024-02-06 08:10:44,2024-02-06 08:14:18,0,100,213,1,2024-02-06 08:14:19,R_56GxJqDD2GIJa13,anonymous,EN,1,1,2,,,,,,,25,35,"I don't fully trust autonomous vehicles also I don't trust people, so to say that car knows what those people are fixing to do is a long shot.",1,30,10,2,,39,2,,11
2024-02-06 08:11:10,2024-02-06 08:15:31,0,100,261,1,2024-02-06 08:15:32,R_6xBIv1dQbmno0wh,anonymous,EN,1,1,2,71,71,I feel that the ai software sees the pedestrian and has some feeling about what direction he will go.,,,,,,,1,50,11,2,,63,5,,11
2024-02-06 08:15:16,2024-02-06 08:17:35,0,100,138,1,2024-02-06 08:17:35,R_1sZoDxYfFWKOIsg,anonymous,EN,1,1,2,,,,5,15,"I think that the AI software made the wrong assumption that the pedestrian is not going to cross the street. Based on the pedestrian's position, it is very likely they intend to cross.",,,,1,80,55,2,,37,5,,12
2024-02-06 08:10:29,2024-02-06 08:17:57,0,100,448,1,2024-02-06 08:17:58,R_1d0iLzRoQE1Hcqc,anonymous,EN,1,1,2,69,68,It can tell based off of the position of the person.,,,,,,,2,70,66,1,,38,3,,10
2024-02-06 08:15:58,2024-02-06 08:19:16,0,100,198,1,2024-02-06 08:19:17,R_6gj3PCiGUP9tUMc,anonymous,EN,1,1,2,,,,,,,70,50,I just don't trust this completely to react if the pedestrian were to suddenly change their mind and cross.,1,60,40,2,,50,2,,12
2024-02-06 08:15:55,2024-02-06 08:21:04,0,100,308,1,2024-02-06 08:21:05,R_7jeMyYQeI8tj4QC,anonymous,EN,1,1,2,29,46,"While you gave me the information that the pedestrian does not intend to cross the street, the vehicle has no such information. The pedestrian could suddenly decide to turn and proceed to cross, mostly likely stopping when he sees the vehicle approaching.",,,,,,,1,63,50,1,,71,2,,13
2024-02-06 08:08:52,2024-02-06 08:24:30,0,100,937,1,2024-02-06 08:24:30,R_6qqplQUCiBRDIWV,anonymous,EN,1,1,2,,,,,,,0,0,I do not trust AI software to drive cars carefully and make accurate judgements,1,58,2,2,,30,2,,12
2024-02-06 08:22:39,2024-02-06 08:25:41,0,100,182,1,2024-02-06 08:25:41,R_5r3b7iIqAnBj6j0,anonymous,EN,1,1,2,,,,,,,82,92,"Well, it is clear that the autonomous vehicle has a good view of the street, sidewalk and pedestrians. This would mean that it will act accordingly and not perceive that the pedestrians will cross the road. Even if they were to, I feel and trust that it will behave appropriately around pedestrians like the individuals presented in the image. It would seem that it is trustworthy and willing to carry out sufficient judgement.",1,12,6,1,,33,5,,13
2024-02-06 08:11:05,2024-02-06 08:29:03,0,100,1078,1,2024-02-06 08:29:04,R_6eDCau5tC0cFJAG,anonymous,EN,1,1,2,,,,,,,54,57,"I don't have a lot of experience with self driving cars, but I think they are pretty good at what they do. I wish I knew more.",1,31,10,2,,39,4,,10
2024-02-06 08:30:19,2024-02-06 08:32:53,0,100,153,1,2024-02-06 08:32:54,R_6c7ODG2jNCXbsoj,anonymous,EN,1,1,2,,,,65,70,"It does seem to have sensors that can accurately see things.  However, pedestrians are much smaller than a car so it would need to be calibrated for smaller things as it appears to see at least one person in the image. ",,,,1,69,36,1,,42,4,,10
2024-02-06 08:32:34,2024-02-06 08:38:00,0,100,325,1,2024-02-06 08:38:01,R_6X524p7Tvf887H9,anonymous,EN,1,1,2,,,,70,82,According to the Al there is only on person and they are no where near a crosswalk.,,,,1,81,50,2,,68,5,,11
2024-02-06 08:27:13,2024-02-06 08:38:59,0,100,706,1,2024-02-06 08:38:59,R_3uFIvapRoTT6qxX,anonymous,EN,1,1,2,85,90,"The person has a yellow rectangle around them of a totally different size configuration.  Therefore, I believe the vehicle will avoid this particular object.",,,,,,,1,65,60,2,,70,5,,11
2024-02-06 08:35:30,2024-02-06 08:40:33,0,100,303,1,2024-02-06 08:40:34,R_50kx13CyyJana2l,anonymous,EN,1,1,2,19,95,"The man could pivot, enter the crosswalk and walk. That can't be anticipated. However, if he does enter the crosswalk and walk, the AI will perceive this and avoid hitting him.",,,,,,,1,76,30,2,,75,4,,9
2024-02-06 08:35:06,2024-02-06 08:41:33,0,100,387,1,2024-02-06 08:41:34,R_5HoCFyrX9DM9hoo,anonymous,EN,1,1,2,84,91,The AI software has the ability to 'know' where a person is headed.,,,,,,,1,70,71,1,,55,4,,14
2024-02-06 08:40:24,2024-02-06 08:45:04,0,100,280,1,2024-02-06 08:45:05,R_3koLkyqwLTeQmPH,anonymous,EN,1,1,2,,,,,,,74,62,"I feel rather certain that it can detect that the person is not going to cross the road, but I lose a little bit of confidence that it will always behave appropriately around pedestrians because it might not react as fast as it needs to.  A person might not always though either.  ",1,67,26,2,,54,4,,11
2024-02-06 08:41:35,2024-02-06 08:47:18,0,100,342,1,2024-02-06 08:47:18,R_58uRW1u1MChy7M5,anonymous,EN,1,1,2,,,,0,60,"I do not think the software can tell of the person intends to cross the road, but i beleive the software would take appropriate action to avoid pedestrians. ",,,,1,78,61,1,,32,1,,14
2024-02-06 08:43:43,2024-02-06 08:49:43,0,100,360,1,2024-02-06 08:49:44,R_39m4dyf06gx8NTr,anonymous,EN,1,1,2,,,,,,,90,85,"I hope the software that helps the sdc to move appropriately recognizes human faces and positions, and sees that the people in the picture are highly unlikely to turn around, and walk across the street. In the small chance that they are, I would hope the software recognizes the change in their position and orientation, and avoids them.",1,70,50,2,,57,4,,10
2024-02-06 08:46:39,2024-02-06 08:50:18,0,100,219,1,2024-02-06 08:50:19,R_1mjTZXZkSoPeSGZ,anonymous,EN,1,1,2,,,,0,0,"I do not trust vehicles controlled by AI, and would never be in one.",,,,1,88,28,2,,66,3,,15
2024-02-06 08:48:48,2024-02-06 08:50:47,0,100,118,1,2024-02-06 08:50:47,R_6flMrwTQaOH82U8,anonymous,EN,1,1,2,40,58,I don't think the car can anticipate due to the box only showing its a person and not a direction that it is facing.,,,,,,,1,71,24,2,,26,5,,11
2024-02-06 08:49:45,2024-02-06 08:52:38,0,100,173,1,2024-02-06 08:52:38,R_51DTvSlNQ5AO081,anonymous,EN,1,1,2,,,,,,,50,72,AI should take into consideration that man may decide to cross street.,1,79,62,1,,82,4,,10
2024-02-06 08:52:02,2024-02-06 08:53:43,0,100,100,1,2024-02-06 08:53:43,R_1r6Oj99OwEfXLrz,anonymous,EN,1,1,2,,,,0,0,I think the image of what the autonomous vehicle sees is very rudimentary. I would not trust that appropriate and nuanced decision-making would be achieved by the vehicle..,,,,1,41,9,2,,31,6,,10
2024-02-06 08:49:50,2024-02-06 08:55:14,0,100,323,1,2024-02-06 08:55:14,R_6DdyWLX6BQXxEHN,anonymous,EN,1,1,2,0,0,I do not trust self driving vehicles to be able to determine that,,,,,,,1,71,50,2,,40,4,,11
2024-02-06 08:55:04,2024-02-06 08:57:09,0,100,125,1,2024-02-06 08:57:10,R_3o5NfssjdO9Lxqp,anonymous,EN,1,1,2,,,,,,,70,60,The person is not facing towards the road and the body posture does not indicate that of someone who is about to walk.,1,80,30,2,,43,5,,10
2024-02-06 08:44:49,2024-02-06 08:57:44,0,100,774,1,2024-02-06 08:57:45,R_7iNwy90XNcS7FHb,anonymous,EN,1,1,2,,,,83,81,I hope that the software is good enough that it wont run over people. Im not super confident in self driving cars yet though.,,,,1,70,19,1,,,3,,15
2024-02-06 08:56:10,2024-02-06 08:58:58,0,100,168,1,2024-02-06 08:58:59,R_6jSZdqZruTXVitj,anonymous,EN,1,1,2,100,100,"The AI has correctly identified all the objects in its field of view and the pedestrian is facing away from the other side of the street, so it seems to know what it's doing.",,,,,,,1,60,30,1,,48,3,,14
2024-02-06 08:55:43,2024-02-06 09:00:58,0,100,315,1,2024-02-06 09:00:59,R_6Hp2pcExBAkVI5t,anonymous,EN,1,1,2,,,,0,50,"AI cannot perceive ""intentions"". The AI has no idea what so ever what the pedestrian could possibly be thinking. Is that enough characters to explain my first sentence??",,,,1,70,0,1,,69,2,,11
2024-02-06 08:59:32,2024-02-06 09:01:46,0,100,133,1,2024-02-06 09:01:47,R_79nULm2P4t4NyLx,anonymous,EN,1,1,2,,,,,,,38,30,"I just don't really trust artificial intelligence to make those type of choices for me. If there is a pedestrian around me, I want to make sure I am in control of the car. I don't want to leave it up to AI which could possibly make an error and end up endangering the pedestrian.",1,48,12,1,,23,3,,13
2024-02-06 08:59:32,2024-02-06 09:03:30,0,100,238,1,2024-02-06 09:03:31,R_5RXp7FvT5F57rGW,anonymous,EN,1,1,2,50,65,"The AI software gives no indication that it knows what direction the person is facing, and thus is likely to move in, nor does it give any data on awareness of what direction the person is moving in. So without a closer look at how the AI detects objects on the road, I have no idea whether it would behave appropriately or not.",,,,,,,1,100,60,1,,43,3,,15
2024-02-06 09:01:29,2024-02-06 09:03:55,0,100,146,1,2024-02-06 09:03:56,R_5erp2eGfKt6lzZn,anonymous,EN,1,1,2,,,,,,,20,20,"The image is fairly dim, so it is hard to see exactly what the pedestrian is doing. While he is mostly turned away from the street, this doesn't mean he won't decide to cross anyway. He could be looking at a phone, perhaps to see which way to go. ",1,67,10,2,,53,4,,11
2024-02-06 08:59:31,2024-02-06 09:05:30,0,100,358,1,2024-02-06 09:05:30,R_14IR8yVd5gkwIbD,anonymous,EN,1,1,2,,,,50,50,It might be possible that the AI system is able to correctly surmise the possible outcomes and situation.,,,,1,50,50,4,,31,4,,11
2024-02-06 09:00:30,2024-02-06 09:06:04,0,100,333,1,2024-02-06 09:06:05,R_71bK5P6ErdyZvS5,anonymous,EN,1,1,2,,,,32,29,"AI cannot detect because it is not a person,it does not have eyes to see whether the pedestrian is intending to cross",,,,1,72,71,2,,29,4,,14
2024-02-06 09:03:54,2024-02-06 09:07:57,0,100,242,1,2024-02-06 09:07:57,R_68Hv9qS2a5XRMma,anonymous,EN,1,1,2,76,76,Is is facing the other way and doesnt look like he will be walking in other  direction,,,,,,,1,44,45,1,,64,4,,10
2024-02-06 09:05:13,2024-02-06 09:08:45,0,100,212,1,2024-02-06 09:08:46,R_7jk9XeklkLCJtFc,anonymous,EN,1,1,2,33,75,"I don't think that its main goal is to guess what the pedestrian will do, but to identify what is on the road to keep every one safe.",,,,,,,1,78,63,2,,34,3,,12
2024-02-06 09:06:10,2024-02-06 09:09:23,0,100,192,1,2024-02-06 09:09:24,R_7BOZFYumgdLKmnP,anonymous,EN,1,1,2,,,,5,80,"I think that the car will avoid the pedestrian because the pedestrian doesn't plan to cross the road. However, I will never fully trust that an autonomous vehicle will act appropriately in all circumstances.",,,,1,50,5,2,,50,5,,9
2024-02-06 09:09:08,2024-02-06 09:13:24,0,100,255,1,2024-02-06 09:13:24,R_6QMmXHQDNOxR3JY,anonymous,EN,1,1,2,,,,,,,15,16,the car is driven by AI and not by human intellect,1,20,25,1,,46,4,,12
2024-02-06 09:13:26,2024-02-06 09:15:42,0,100,136,1,2024-02-06 09:15:43,R_6YY1yAxRsrNWdkl,anonymous,EN,1,1,2,,,,0,8,The image doesn't give me any indication that the AI thinks or even considers that the person may cross the road.,,,,1,69,23,2,,40,4,,13
2024-02-06 09:13:32,2024-02-06 09:16:29,0,100,176,1,2024-02-06 09:16:30,R_3JRPTWXpqDuCGbl,anonymous,EN,1,1,2,24,65,"I think the car's AI can sense that there is an individual near a crosswalk, but it is unable to determine the person's intent about crossing the street. ",,,,,,,1,70,25,2,,30,3,,9
2024-02-06 09:15:16,2024-02-06 09:18:02,0,100,166,1,2024-02-06 09:18:03,R_1uCCT9SBs8sJLM3,anonymous,EN,1,1,2,,,,,,,50,50,"It appears the pedestrian isn't going to cross the road, but you can't really know.",1,60,20,1,,29,1,,15
2024-02-06 09:16:42,2024-02-06 09:19:06,0,100,144,1,2024-02-06 09:19:07,R_7gUEEDAQiC0vPFN,anonymous,EN,1,1,2,40,30,"There is no way for the AI to know if someone is going to cross the road or not.  Based on what the man is doing now it would seem that he isn't going to cross but we can't know that for sure.  ",,,,,,,1,20,5,2,,43,4,,11
2024-02-06 09:16:22,2024-02-06 09:19:25,0,100,183,1,2024-02-06 09:19:26,R_1QQTbdiP1mCmVcL,anonymous,EN,1,1,2,,,,0,50,"The car can only sense the person is present; it has no way of knowing their intent.  Based on the person being in the road, it seems reasonable to assume they DO intend to cross.  I don't have a good way of assessing whether the car will act appropriately, other than it appears to be able to distinguish people from cars and other features.",,,,1,29,0,1,,37,4,,10
2024-02-06 09:16:00,2024-02-06 09:19:37,0,100,217,1,2024-02-06 09:19:37,R_6IzmBPWo51MDVUB,anonymous,EN,1,1,2,,,,22,10,It can not 100 percent say what a person is going to do.  If the person changes is mind can it change,,,,1,50,50,1,,53,3,,13
