"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","consent_q","attn_1","attn_2","Present_Capability_1","Present_Trust_1","Present_Why","Absent_Capability_1","Absent_Trust_1","Absent_Why","Faded_Capability_1","Faded_Trust_1","Faded_Why","Adjacent_Capability_1","Adjacent_Trust_1","Adjacent_Why","comp_images","AI_Familiarity_1","Visual_Familiarity_1","gender","gender_5_TEXT","age","education","education_8_TEXT","income"
"2023-12-15 17:08:08","2023-12-15 17:11:19","0","100","190","1","2023-12-15 17:11:20","R_7PiAi6NfKjN77sG","anonymous","EN","1","1","2","","","","86","62","i know the car can detect people but self driving cars don't always behave expectantly when it comes to pedestrians","","","","","","","1","33","10","1","","25","3","","14"
"2023-12-15 16:50:12","2023-12-15 17:11:24","0","100","1271","1","2023-12-15 17:11:25","R_5WbnzW2uNsSLtXr","anonymous","EN","1","1","2","","","","85","85","The person is clearly in the line of sight of the vehicle, but I can't fully speak for what it actually notices.","","","","","","","1","50","50","1","","49","3","","14"
"2023-12-15 17:09:35","2023-12-15 17:12:49","0","100","193","1","2023-12-15 17:12:49","R_6E7pCjW5QIQ2qg9","anonymous","EN","1","1","2","","","","","","","","","","64","31","A person can move either way so im not sure id feel comfortable even if in the image the person didnt intent to , and theyre facing opposite. ... still wouldnt trust it? What if it was a child ?  Or adult child","1","88","94","2","","31","4","","13"
"2023-12-15 17:06:13","2023-12-15 17:14:52","0","100","519","1","2023-12-15 17:14:53","R_3G4oEszW7f421Tr","anonymous","EN","1","1","2","","","","","","","","","","60","80","blind faith, it might it might not but i think for the most part it will see where people are going","1","90","80","2","","48","4","","11"
"2023-12-15 17:13:15","2023-12-15 17:16:06","0","100","171","1","2023-12-15 17:16:07","R_61gY7VTHPhk9jBD","anonymous","EN","1","1","2","","","","","","","5","5","There is no way to tell if the person intends to cross the street or not. Just because they are standing near a crosswalk, does not mean they are trying to cross the road. ","","","","1","30","10","2","","37","3","","13"
"2023-12-15 17:16:05","2023-12-15 17:19:56","0","100","230","1","2023-12-15 17:19:57","R_16loto8vxCZhUN4","anonymous","EN","1","1","2","50","2","Ai is not capable of making decisions like this I don’t trust Any ai to drive me around ","","","","","","","","","","1","79","23","1","","44","4","","12"
"2023-12-15 17:13:58","2023-12-15 17:20:28","0","100","390","1","2023-12-15 17:20:29","R_5ovepdNidhX4pqx","anonymous","EN","1","1","2","38","34","If the software malfunctions, then what? Since there is nobody driving the car, it is surely liable to hit a car or even a person.","","","","","","","","","","1","54","24","2","","51","3","","15"
"2023-12-15 17:23:10","2023-12-15 17:25:50","0","100","159","1","2023-12-15 17:25:51","R_5dHpNkUevqxC2Mr","anonymous","EN","1","1","2","","","","","","","0","100","You can never know what the person would do. You have to assume the side of caution.","","","","1","51","24","2","","66","4","","11"
"2023-12-15 17:17:28","2023-12-15 17:27:32","0","100","603","1","2023-12-15 17:27:32","R_3cPShXOhvwfzh4J","anonymous","EN","1","1","2","","","","72","31","It sees the person at the edge of the street but could not predict human behavior. For instance, if that person is going to cross before the crosswalk. ","","","","","","","1","75","67","2","","36","3","","12"
"2023-12-15 17:24:49","2023-12-15 17:28:14","0","100","204","1","2023-12-15 17:28:14","R_6OjNCv351S5vt2V","anonymous","EN","1","1","2","","","","","","","71","69","My theory is that the pedestrian should be just fine based on the view of the driver because they don't appear to be near the crosswalk.","","","","1","77","70","2","","44","4","","12"
"2023-12-15 17:30:22","2023-12-15 17:32:08","0","100","105","1","2023-12-15 17:32:08","R_7OH24sL8OL4ZUfR","anonymous","EN","1","1","2","","","","","","","","","","89","84","AI today is fairly good at detecting different objects","1","71","70","1","","35","4","","9"
"2023-12-15 17:31:48","2023-12-15 17:34:59","0","100","190","1","2023-12-15 17:35:00","R_7Hjgv2RYyGU9NKK","anonymous","EN","1","1","2","9","60","I don't think it can discern that the person is not going to cross the street, but I believe that it will stop because the person might cross the street and this is the safest move to make","","","","","","","","","","1","35","4","2","","76","5","","13"
"2023-12-15 17:31:51","2023-12-15 17:36:17","0","100","265","1","2023-12-15 17:36:17","R_1iXpe9froDAA7Hm","anonymous","EN","1","1","2","","","","10","10","The pedestrian is already on the crosswalk, so I would think that this would be wrong unless the pedestrian was on the other side of the edge of the street.","","","","","","","1","90","60","1","","49","2","","10"
"2023-12-15 17:34:02","2023-12-15 17:36:53","0","100","171","1","2023-12-15 17:36:54","R_1BfZRdAwB7oJPsn","anonymous","EN","1","1","2","","","","","","","30","40","I dont think at this point it can determine if the person wants to cross the road. It might automatically slow down given the possibility, or it might have fast enough reaction time to stop if they actually do start to cross the road.","","","","1","50","60","1","","49","4","","10"
"2023-12-15 17:33:48","2023-12-15 17:37:11","0","100","202","1","2023-12-15 17:37:11","R_5N4lALQ7VZeXa4V","anonymous","EN","1","1","2","","","","15","71","The person in in a position that would lead you to believe that they are going to cross the street in the crosswalk.  the vehicle should assume that they will cross even if they do not intend to cross the street","","","","","","","1","19","0","2","","46","3","","10"
"2023-12-15 17:33:28","2023-12-15 17:37:21","0","100","233","1","2023-12-15 17:37:22","R_6jcVT7N0QGzDirS","anonymous","EN","1","1","2","0","0","Even though it can detect objects and people, I don't think it understands intentions.","","","","","","","","","","1","50","50","3","","43","4","","10"
"2023-12-15 17:32:23","2023-12-15 17:38:05","0","100","342","1","2023-12-15 17:38:06","R_7MK1uftGjy5BnHj","anonymous","EN","1","1","2","","","","","","","30","40","If it can detect motion, then I guess it could detect if the pedestrian was intending to cross the street or not. I don't see how if the car itself is moving though. I honestly feel like it cannot distinguish if the pedestrian intends to cross the road or not. ","","","","1","76","25","1","","33","3","","13"
"2023-12-15 17:32:30","2023-12-15 17:39:52","0","100","442","1","2023-12-15 17:39:53","R_3P8jrmHUB0ZSwVq","anonymous","EN","1","1","2","","","","","","","","","","30","50","AI cannot predict if a pedestrian has a mental disorder and decides to throw themselves or run in front of the car","1","59","30","2","","33","3","","14"
"2023-12-15 17:38:16","2023-12-15 17:42:34","0","100","258","1","2023-12-15 17:42:35","R_195n6mtfpbH4O5b","anonymous","EN","1","1","2","91","99","it sees the person facing away from the street and thus not crossing the street","","","","","","","","","","1","86","86","2","","34","3","","13"
"2023-12-15 17:36:12","2023-12-15 17:43:09","0","100","416","1","2023-12-15 17:43:09","R_7qJcNEhYB9npXF5","anonymous","EN","1","1","2","","","","","","","","","","16","17","The display only show that the AI sees people-it did not indicate that it could tell the orientation of the persons (facing towards or away from the crosswalk) therefore could not accurately predict which direction the people intended to go.","1","82","23","2","","58","1","","12"
"2023-12-15 17:39:51","2023-12-15 17:43:12","0","100","201","1","2023-12-15 17:43:12","R_1oAMsDMSZ9gIz97","anonymous","EN","1","1","2","","","","","","","","","","23","67","I would hope that a sensor would sound if the car got too close to a pedestrian.","1","50","23","2","","65","4","","10"
"2023-12-15 17:43:13","2023-12-15 17:45:44","0","100","150","1","2023-12-15 17:45:44","R_5I7eyO3qj4A7Enk","anonymous","EN","1","1","2","","","","20","100","Don't assume the pedestrian is going to run out in traffic, but be prepared if it does.","","","","","","","1","100","100","1","","57","3","","13"
"2023-12-15 17:45:08","2023-12-15 17:46:58","0","100","109","1","2023-12-15 17:46:58","R_6CmgXos3bQPBVBS","anonymous","EN","1","1","2","","","","","","","","","","0","0","The vehicle does not detect which way the person is facing, so it cannot accurately determine if they are intending to cross the road.","1","60","51","2","","24","4","","13"
"2023-12-15 17:37:59","2023-12-15 17:48:03","0","100","603","1","2023-12-15 17:48:03","R_6NEXnFcianO1NHj","anonymous","EN","1","1","2","","","","","","","70","66","It appears that the pedestrian won't attempt to cross the street because there are many cars around, so the vehicle will probably continue down the street. ","","","","1","51","0","2","","61","4","","12"
"2023-12-15 16:24:21","2023-12-15 17:48:38","0","100","5056","1","2023-12-15 17:48:38","R_5BeNl3UiOT9t7Wh","anonymous","EN","1","1","2","","","","","","","","","","23","0"," It is highly possible the pedestrian might turn and cross the street. ","1","74","7","2","","63","5","","13"
"2023-12-15 17:36:34","2023-12-15 17:49:53","0","100","799","1","2023-12-15 17:49:54","R_5rVv7rzaIdkHZWc","anonymous","EN","1","1","2","75","75","The autonomous vehicle properly determined that the only visible pedestrian did not intend to cross the street. It indicates AI software did good job.in evaluating the road.","","","","","","","","","","1","60","50","1","","85","5","","10"
"2023-12-15 17:49:55","2023-12-15 17:53:13","0","100","197","1","2023-12-15 17:53:13","R_5dT2id536cW577z","anonymous","EN","1","1","2","","","","","","","70","95","I am confident that AI is capable and will be able to detect these things correctly.","","","","1","24","2","2","","55","1","","11"
"2023-12-15 17:44:54","2023-12-15 17:53:50","0","100","535","1","2023-12-15 17:53:50","R_3Gm09bYYIjbfB8O","anonymous","EN","1","1","2","","","","20","55","I just do believe these AI cars are and will be our future, But I do not trust them yet..","","","","","","","2","20","5","2","","59","3","","13"
"2023-12-15 17:47:09","2023-12-15 17:54:15","0","100","425","1","2023-12-15 17:54:16","R_5SwZHTMLjTjyCBS","anonymous","EN","1","1","2","32","40","I just don't trust the technology just as of yet. I would have to see test runs.","","","","","","","","","","1","40","50","1","","51","3","","12"
"2023-12-15 17:52:35","2023-12-15 17:58:20","0","100","344","1","2023-12-15 17:58:20","R_5QYRjLyAvc5Zszl","anonymous","EN","1","1","2","","","","","","","20","40","If it can't see the direction the person is facing and remember movement for the last few seconds, I doubt it can determine if the person will cross the road or not.","","","","1","61","38","1","","52","4","","14"
"2023-12-15 18:00:03","2023-12-15 18:03:13","0","100","189","1","2023-12-15 18:03:13","R_5zh5EuaB7jlb6Dv","anonymous","EN","1","1","2","30","30","cannot predict that the person will not suddenly cross the road","","","","","","","","","","1","41","42","2","","45","4","","12"
"2023-12-15 18:03:05","2023-12-15 18:04:16","0","100","70","1","2023-12-15 18:04:16","R_6HMPLIlruRllc5M","anonymous","EN","1","1","2","","","","","","","","","","72","65","I am hoping that it would be safe and woukd be able to drive appropriately ","1","64","69","2","","33","5","","11"
"2023-12-15 18:03:44","2023-12-15 18:07:02","0","100","198","1","2023-12-15 18:07:03","R_5mEMJnWWfvFUO3X","anonymous","EN","1","1","2","","","","","","","67","58","I'm not sure without more data to go on.  This one graphic is not enough to go on.","","","","1","51","45","2","","38","5","","11"
"2023-12-15 18:08:08","2023-12-15 18:09:55","0","100","106","1","2023-12-15 18:09:56","R_1pRDDJNmRs5Vztn","anonymous","EN","1","1","2","","","","","","","","","","35","26","I think the box may not be large enough to fully detect people.","1","60","8","1","","34","1","","14"
"2023-12-15 18:06:31","2023-12-15 18:10:31","0","100","239","1","2023-12-15 18:10:31","R_6CkgK4JGO6jBANm","anonymous","EN","1","1","2","","","","11","50","I don't know enough about the car to know how it'll respond to someone who may or may not be crossing the road.","","","","","","","1","58","19","2","","30","5","","11"
"2023-12-15 18:07:24","2023-12-15 18:10:42","0","100","198","1","2023-12-15 18:10:42","R_1y2zxGFPisxG6d3","anonymous","EN","1","1","2","20","40","The AI cannot detect the mind of this pedestrian as to what he intends to do next.","","","","","","","","","","1","50","56","2","","66","4","","13"
"2023-12-15 18:11:49","2023-12-15 18:12:02","0","100","13","1","2023-12-15 18:12:03","R_6XrVU7nEwUs01UJ","anonymous","EN","1","1","1","","","","","","","","","","","","","","","","","","","","",""
"2023-12-15 18:10:00","2023-12-15 18:12:40","0","100","160","1","2023-12-15 18:12:41","R_71hL8yUH6V6A2uO","anonymous","EN","1","1","2","","","","","","","","","","50","50","just vibes really. hard to put it fully into the right persona for this survey if that makes sense","1","46","39","1","","29","5","","11"
"2023-12-15 18:13:50","2023-12-15 18:18:06","0","100","255","1","2023-12-15 18:18:06","R_6dtabacNERlDaPc","anonymous","EN","1","1","2","87","69","The pedestrians are facing away from the road and not lined up with the crosswalk. If I were driving, I would not think they were planning to cross the road.","","","","","","","","","","1","51","24","2","","51","4","","10"
"2023-12-15 18:15:06","2023-12-15 18:18:36","0","100","209","1","2023-12-15 18:18:37","R_3aguFDJCAm3HI77","anonymous","EN","1","1","2","","","","","","","","","","81","63","I don’t think that the pedestrian wants to cross the road either. However, they still may decide to cross and could get hit by the car.","1","76","66","2","","53","4","","11"
